Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4894000,0.4881300,0.259%
LRC,0.3402000,0.3376300,0.758%
ZEC,36.7800000,36.6100000,0.463%
BSV,39.1500000,33.8210000,14.60%
INJ,6.5730000,6.5262000,0.714%
CRV,0.9270000,0.9242000,0.302%
CHZ,0.1213040,0.1200200,1.064%
SAND,0.5876000,0.5831000,0.768%
AXS,7.8700000,7.7900000,1.021%
XTZ,1.0062000,1.0027000,0.348%
EGLD,38.7500000,38.6440000,0.273%
WOO,0.2597800,0.2570900,1.040%
