Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4889000,0.4886100,0.059%
LRC,0.3403000,0.3385900,0.503%
ZEC,36.7500000,36.6200000,0.354%
BSV,33.9000000,33.8240000,0.224%
INJ,6.6110000,6.5614000,0.753%
CRV,0.9258000,0.9245000,0.140%
CHZ,0.1213040,0.1203600,0.781%
SAND,0.5874000,0.5841000,0.563%
AXS,7.8400000,7.8000000,0.511%
XTZ,1.0052000,1.0019000,0.328%
EGLD,38.8200000,38.7410000,0.203%
WOO,0.2606900,0.2586500,0.785%
