Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4899000,0.4892100,0.140%
LRC,0.3405000,0.3379900,0.739%
ZEC,36.8200000,36.6300000,0.517%
BSV,33.9600000,33.8720000,0.259%
INJ,6.5840000,6.5332000,0.774%
CRV,0.9280000,0.9261000,0.204%
CHZ,0.1214040,0.1202500,0.955%
SAND,0.5887000,0.5845000,0.715%
AXS,7.8700000,7.8070000,0.803%
XTZ,1.0072000,1.0052000,0.198%
EGLD,38.7800000,38.7410000,0.100%
WOO,0.2605400,0.2579900,0.983%
