Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4889000,0.4884800,0.085%
LRC,0.3408000,0.3385300,0.668%
ZEC,36.7600000,36.6200000,0.381%
BSV,33.9100000,33.8390000,0.209%
INJ,6.5880000,6.5475000,0.616%
CRV,0.9259000,0.9239000,0.216%
CHZ,0.1213040,0.1201700,0.939%
SAND,0.5869000,0.5834000,0.598%
AXS,7.8500000,7.7850000,0.831%
XTZ,1.0052000,1.0018000,0.338%
EGLD,38.7900000,38.7310000,0.152%
WOO,0.2607000,0.2588100,0.727%
