Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4890000,0.4880400,0.196%
LRC,0.3403000,0.3380100,0.675%
ZEC,36.7500000,36.5600000,0.518%
BSV,39.1400000,33.7950000,14.65%
INJ,6.5860000,6.5421000,0.668%
CRV,0.9259000,0.9245000,0.151%
CHZ,0.1215040,0.1200700,1.187%
SAND,0.5869000,0.5831000,0.649%
AXS,7.8400000,7.7810000,0.755%
XTZ,1.0042000,1.0026000,0.159%
EGLD,38.7500000,38.6770000,0.188%
WOO,0.2596800,0.2579200,0.680%
