Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4889000,0.4881600,0.151%
LRC,0.3398000,0.3380000,0.531%
ZEC,36.7600000,36.6000000,0.436%
BSV,39.1600000,33.8100000,14.66%
INJ,6.5640000,6.5192000,0.684%
CRV,0.9278000,0.9258000,0.215%
CHZ,0.1211030,0.1201300,0.806%
SAND,0.5874000,0.5836000,0.649%
AXS,7.8700000,7.7920000,0.996%
XTZ,1.0042000,1.0034000,0.079%
EGLD,38.7400000,38.6680000,0.186%
WOO,0.2589300,0.2568400,0.810%
