Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4899000,0.4892900,0.124%
LRC,0.3408000,0.3385700,0.656%
ZEC,36.8500000,36.6600000,0.516%
BSV,33.9600000,33.8780000,0.241%
INJ,6.5820000,6.5424000,0.603%
CRV,0.9288000,0.9265000,0.247%
CHZ,0.1214040,0.1203300,0.888%
SAND,0.5888000,0.5848000,0.681%
AXS,7.8700000,7.8100000,0.765%
XTZ,1.0082000,1.0052000,0.298%
EGLD,38.7900000,38.7530000,0.095%
WOO,0.2605400,0.2581700,0.913%
