Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4889000,0.4883500,0.112%
LRC,0.3408000,0.3383900,0.709%
ZEC,36.7600000,36.6200000,0.381%
BSV,33.9200000,33.8500000,0.206%
INJ,6.6020000,6.5535000,0.737%
CRV,0.9259000,0.9238000,0.227%
CHZ,0.1213040,0.1201400,0.964%
SAND,0.5869000,0.5833000,0.615%
AXS,7.8500000,7.7850000,0.831%
XTZ,1.0053000,1.0018000,0.348%
EGLD,38.8000000,38.7510000,0.126%
WOO,0.2598300,0.2584200,0.544%
