Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4898000,0.4892600,0.110%
LRC,0.3421000,0.3400600,0.598%
ZEC,36.9600000,36.7600000,0.542%
BSV,34.0200000,33.9280000,0.270%
INJ,6.6340000,6.5832000,0.768%
CRV,0.9298000,0.9279000,0.204%
CHZ,0.1215040,0.1206200,0.730%
SAND,0.5889000,0.5850000,0.664%
AXS,7.8400000,7.8200000,0.255%
XTZ,1.0081000,1.0056000,0.248%
EGLD,38.9100000,38.8580000,0.133%
WOO,0.2651100,0.2628800,0.844%
