Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4898000,0.4895900,0.042%
LRC,0.3421000,0.3400600,0.598%
ZEC,36.9600000,36.7500000,0.569%
BSV,39.1400000,33.9340000,14.24%
INJ,6.6280000,6.5751000,0.801%
CRV,0.9298000,0.9283000,0.161%
CHZ,0.1216040,0.1206700,0.771%
SAND,0.5889000,0.5854000,0.596%
AXS,7.8400000,7.8230000,0.217%
XTZ,1.0082000,1.0056000,0.258%
EGLD,38.9100000,38.8560000,0.138%
WOO,0.2643100,0.2628900,0.538%
