Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4889000,0.4887700,0.026%
LRC,0.3412000,0.3393800,0.534%
ZEC,36.8500000,36.6800000,0.462%
BSV,39.1400000,33.8720000,14.43%
INJ,6.6280000,6.5820000,0.696%
CRV,0.9278000,0.9262000,0.172%
CHZ,0.1213030,0.1203900,0.755%
SAND,0.5876000,0.5844000,0.546%
AXS,7.8400000,7.8020000,0.485%
XTZ,1.0062000,1.0043000,0.189%
EGLD,38.8600000,38.8060000,0.139%
WOO,0.2636700,0.2618000,0.711%
