Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4890000,0.4880500,0.194%
LRC,0.3403000,0.3383500,0.574%
ZEC,36.7500000,36.6000000,0.408%
BSV,39.1400000,33.8180000,14.58%
INJ,6.5880000,6.5454000,0.648%
CRV,0.9265000,0.9253000,0.129%
CHZ,0.1215040,0.1201900,1.087%
SAND,0.5871000,0.5835000,0.615%
AXS,7.8400000,7.7930000,0.601%
XTZ,1.0051000,1.0026000,0.249%
EGLD,38.7500000,38.7080000,0.108%
WOO,0.2596800,0.2583800,0.501%
