Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4889000,0.4886200,0.057%
LRC,0.3407000,0.3387200,0.582%
ZEC,36.7800000,36.6400000,0.381%
BSV,39.1400000,33.8400000,14.52%
INJ,6.6080000,6.5668000,0.625%
CRV,0.9257000,0.9243000,0.151%
CHZ,0.1213040,0.1202400,0.880%
SAND,0.5877000,0.5841000,0.614%
AXS,7.8400000,7.7990000,0.524%
XTZ,1.0041000,1.0019000,0.219%
EGLD,38.8200000,38.7460000,0.190%
WOO,0.2606900,0.2582200,0.951%
