Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4889000,0.4889000,0.0%
LRC,0.3405000,0.3385800,0.565%
ZEC,36.7500000,36.6300000,0.327%
BSV,39.1600000,33.8610000,14.51%
INJ,6.5830000,6.5414000,0.633%
CRV,0.9278000,0.9262000,0.172%
CHZ,0.1213040,0.1202600,0.864%
SAND,0.5878000,0.5844000,0.580%
AXS,7.8700000,7.8030000,0.854%
XTZ,1.0062000,1.0044000,0.179%
EGLD,38.7500000,38.6830000,0.173%
WOO,0.2589300,0.2571800,0.678%
