Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4889000,0.4881200,0.159%
LRC,0.3403000,0.3385600,0.512%
ZEC,36.7500000,36.6000000,0.408%
BSV,33.9100000,33.8160000,0.277%
INJ,6.6010000,6.5523000,0.740%
CRV,0.9256000,0.9235000,0.227%
CHZ,0.1213040,0.1201700,0.939%
SAND,0.5881000,0.5836000,0.768%
AXS,7.8400000,7.7960000,0.562%
XTZ,1.0041000,1.0023000,0.179%
EGLD,38.7900000,38.7210000,0.178%
WOO,0.2606900,0.2581400,0.982%
