Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4898000,0.4893600,0.089%
LRC,0.3418000,0.3396600,0.628%
ZEC,36.8500000,36.7100000,0.380%
BSV,34.0100000,33.9200000,0.264%
INJ,6.6340000,6.5851000,0.739%
CRV,0.9288000,0.9274000,0.150%
CHZ,0.1214030,0.1204900,0.754%
SAND,0.5883000,0.5846000,0.630%
AXS,7.8400000,7.8120000,0.357%
XTZ,1.0073000,1.0055000,0.178%
EGLD,38.9000000,38.8310000,0.177%
WOO,0.2643100,0.2618900,0.919%
