Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4889000,0.4886500,0.051%
LRC,0.3412000,0.3392100,0.584%
ZEC,36.8500000,36.6700000,0.489%
BSV,39.1300000,33.8690000,14.41%
INJ,6.6230000,6.5792000,0.663%
CRV,0.9269000,0.9260000,0.097%
CHZ,0.1213030,0.1203800,0.763%
SAND,0.5874000,0.5838000,0.614%
AXS,7.8400000,7.8000000,0.511%
XTZ,1.0062000,1.0043000,0.189%
EGLD,38.8500000,38.7660000,0.216%
WOO,0.2651700,0.2630400,0.806%
