Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4889000,0.4879400,0.196%
LRC,0.3403000,0.3385200,0.524%
ZEC,36.7800000,36.6100000,0.463%
BSV,33.9100000,33.8150000,0.280%
INJ,6.5940000,6.5538000,0.611%
CRV,0.9252000,0.9233000,0.205%
CHZ,0.1213040,0.1201600,0.947%
SAND,0.5881000,0.5836000,0.768%
AXS,7.8400000,7.7950000,0.575%
XTZ,1.0042000,1.0019000,0.229%
EGLD,38.8200000,38.7020000,0.304%
WOO,0.2606900,0.2581900,0.963%
