Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4900000,0.4890100,0.202%
LRC,0.3410000,0.3385600,0.718%
ZEC,36.7600000,36.6200000,0.381%
BSV,33.9200000,33.8310000,0.262%
INJ,6.5890000,6.5436000,0.691%
CRV,0.9268000,0.9244000,0.259%
CHZ,0.1213040,0.1201500,0.955%
SAND,0.5880000,0.5834000,0.785%
AXS,7.8700000,7.7970000,0.931%
XTZ,1.0063000,1.0041000,0.218%
EGLD,38.8200000,38.7060000,0.294%
WOO,0.2597800,0.2578900,0.730%
