Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4890000,0.4883300,0.137%
LRC,0.3403000,0.3382700,0.598%
ZEC,36.7400000,36.5800000,0.436%
BSV,33.8800000,33.7980000,0.242%
INJ,6.5940000,6.5506000,0.660%
CRV,0.9265000,0.9245000,0.216%
CHZ,0.1215040,0.1201000,1.162%
SAND,0.5869000,0.5834000,0.598%
AXS,7.8400000,7.7900000,0.639%
XTZ,1.0043000,1.0017000,0.259%
EGLD,38.7500000,38.7020000,0.123%
WOO,0.2596800,0.2582000,0.571%
