Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4889000,0.4883400,0.114%
LRC,0.3406000,0.3382000,0.707%
ZEC,36.7400000,36.6000000,0.381%
BSV,39.1100000,33.8010000,14.56%
INJ,6.5880000,6.5364000,0.786%
CRV,0.9266000,0.9245000,0.226%
CHZ,0.1213040,0.1201400,0.964%
SAND,0.5873000,0.5833000,0.683%
AXS,7.8400000,7.7930000,0.601%
XTZ,1.0051000,1.0020000,0.308%
EGLD,38.7700000,38.6920000,0.201%
WOO,0.2596800,0.2574500,0.862%
