Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4890000,0.4888500,0.030%
LRC,0.3408000,0.3383300,0.727%
ZEC,36.7600000,36.6000000,0.436%
BSV,39.1800000,33.8100000,14.71%
INJ,6.5850000,6.5429000,0.641%
CRV,0.9258000,0.9234000,0.259%
CHZ,0.1213040,0.1201100,0.989%
SAND,0.5872000,0.5834000,0.649%
AXS,7.8400000,7.7970000,0.549%
XTZ,1.0051000,1.0026000,0.249%
EGLD,38.7700000,38.6910000,0.203%
WOO,0.2597800,0.2577800,0.772%
