Currency,AscendEX bottom Value (USDT$),GateIO top value (USDT$),Difference
1INCH,0.4891000,0.4882000,0.184%
LRC,0.3408000,0.3380600,0.807%
ZEC,36.7500000,36.5600000,0.518%
BSV,33.8800000,33.7980000,0.242%
INJ,6.5720000,6.5327000,0.599%
CRV,0.9243000,0.9222000,0.227%
CHZ,0.1213040,0.1200700,1.022%
SAND,0.5870000,0.5831000,0.666%
AXS,7.8500000,7.7850000,0.831%
XTZ,1.0041000,1.0030000,0.109%
EGLD,38.7400000,38.6760000,0.165%
WOO,0.2597800,0.2574300,0.908%
